path,package_or_target,target_kind,source_kind,role,line_count,imports,major_types,implemented_responsibility,migration_leftover_count,migration_leftovers,cleanup_notes,test_coverage_signal,repo_skill_alignment,general_best_practice_alignment,risk_level,print_count,logger_calls_inside_debug_count,task_detached_count,userdefaults_did_change_count,geometry_reader_count,public_declaration_count,public_doc_comment_count
Packages/EnsembleCore/Sources/Models/DisplayPlaylist.swift,EnsembleCore,Package,Sources,"Domain models, mappers, source identity, filters, and app data contracts",161,Foundation,struct DisplayPlaylist,"Implements DisplayPlaylist for domain models, mappers, source identity, filters, and app data contracts.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,"Obvious related tests: Packages/EnsembleCore/Tests/MediaFormattersTests.swift, Packages/EnsembleCore/Tests/PlaylistMutationWorkflowTests.swift.",Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (12/17 declarations with immediate doc comments).,low,0,0,0,0,0,17,12
Packages/EnsembleCore/Sources/Models/DomainModels.swift,EnsembleCore,Package,Sources,"Domain models, mappers, source identity, filters, and app data contracts",902,Foundation,struct AudioFileInfo; struct Track; struct Album; extension String; struct Artist; struct ArtistDetail; struct AlbumDetail; struct Genre; struct Mood; struct Playlist; struct Server; struct ServerConnection; struct Library; struct Download; enum DownloadStatus; extension String,"Implements AudioFileInfo, Track, Album, Artist for domain models, mappers, source identity, filters, and app data contracts.",0,,Medium-large file: keep an eye on responsibility creep. | Move diagnostic logger calls out from #if DEBUG unless surrounding code must be debug-only.,"Obvious related tests: Packages/EnsembleAPI/Tests/PlexAPIClientTests.swift, Packages/EnsembleCore/Tests/DownloadMutationWorkflowTests.swift, Packages/EnsembleCore/Tests/DownloadTargetReconcilerTests.swift, Packages/EnsembleCore/Tests/DownloadTransferExecutorTests.swift (+39 more).",Matches architecture business-logic layer. Needs logging-policy review: logger calls appear inside #if DEBUG.,No print usage found. Public API documentation appears incomplete (13/183 declarations with immediate doc comments). Large file; review cohesive type/extension boundaries over time.,low,0,1,0,0,0,183,13
Packages/EnsembleCore/Sources/Models/FilterOptions.swift,EnsembleCore,Package,Sources,"Domain models, mappers, source identity, filters, and app data contracts",116,Foundation,enum SortDirection; struct FilterOptions; class FilterPersistence,"Implements SortDirection, FilterOptions, FilterPersistence for domain models, mappers, source identity, filters, and app data contracts.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleCore/Tests/MediaFilterEngineTests.swift.,Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (3/15 declarations with immediate doc comments).,low,0,0,0,0,0,15,3
Packages/EnsembleCore/Sources/Models/LibraryVisibilityProfile.swift,EnsembleCore,Package,Sources,"Domain models, mappers, source identity, filters, and app data contracts",34,Foundation,struct LibraryVisibilityProfile,"Implements LibraryVisibilityProfile for domain models, mappers, source identity, filters, and app data contracts.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleCore/Tests/LibraryVisibilityProfileTests.swift.,Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (1/7 declarations with immediate doc comments).,low,0,0,0,0,0,7,1
Packages/EnsembleCore/Sources/Models/MediaFormatters.swift,EnsembleCore,Package,Sources,"Domain models, mappers, source identity, filters, and app data contracts",43,Foundation,enum MediaFormatters,"Implements MediaFormatters for domain models, mappers, source identity, filters, and app data contracts.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleCore/Tests/MediaFormattersTests.swift.,Matches architecture business-logic layer.,No print usage found. Public declarations appear documented by immediate doc comments.,low,0,0,0,0,0,1,1
Packages/EnsembleCore/Sources/Models/MediaSourceIdentity.swift,EnsembleCore,Package,Sources,"Domain models, mappers, source identity, filters, and app data contracts",51,Foundation,struct MediaSourceIdentity,"Implements MediaSourceIdentity for domain models, mappers, source identity, filters, and app data contracts.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleCore/Tests/MediaSourceIdentityTests.swift.,Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (1/8 declarations with immediate doc comments).,low,0,0,0,0,0,8,1
Packages/EnsembleCore/Sources/Models/ModelMappers.swift,EnsembleCore,Package,Sources,"Domain models, mappers, source identity, filters, and app data contracts",608,EnsembleAPI; EnsemblePersistence; Foundation,extension AudioFileInfo; extension Track; extension Album; extension Artist; extension ArtistDetail; extension AlbumDetail; extension Genre; extension Playlist; extension Server; extension ServerConnection; extension Library; extension Download; extension HubItem; extension Hub; extension HubItem,"Provides Model Mappers support for domain models, mappers, source identity, filters, and app data contracts.",2,"L135: streamId: nil,  // Not stored in CoreData yet (would require migration) | L600: year: nil, // Year is not stored directly in HubItem, can be inferred from linked entities if we add them later",Medium-large file: keep an eye on responsibility creep. | Triage legacy/migration/deprecated markers before new work in this area.,No obvious direct package test signal found by static name/content scan.,Matches architecture business-logic layer. Contains migration/legacy/cleanup markers for follow-up triage.,No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,medium,0,0,0,0,0,0,0
Packages/EnsembleCore/Sources/Models/MusicSource.swift,EnsembleCore,Package,Sources,"Domain models, mappers, source identity, filters, and app data contracts",90,Foundation,enum MusicSourceType; struct MusicSourceIdentifier; struct MusicSourceStatus; enum SyncStatus; extension MusicSourceStatus.SyncStatus; struct MusicSource,"Implements MusicSourceType, MusicSourceIdentifier, MusicSourceStatus, SyncStatus for domain models, mappers, source identity, filters, and app data contracts.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,"Obvious related tests: Packages/EnsembleCore/Tests/MediaSourceIdentityTests.swift, Packages/EnsembleCore/Tests/MusicSourceAccountDetailViewModelTests.swift, Packages/EnsembleCore/Tests/PlaylistRefreshControllerTests.swift, Packages/EnsembleCore/Tests/SyncCoordinatorNetworkHealthTests.swift (+2 more).",Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (4/23 declarations with immediate doc comments).,low,0,0,0,0,0,23,4
Packages/EnsembleCore/Sources/Models/NetworkModels.swift,EnsembleCore,Package,Sources,"Domain models, mappers, source identity, filters, and app data contracts",183,Foundation,enum NetworkState; enum NetworkType; enum ServerConnectionState; enum ServerConnectionFailureReason; enum StatusColor,"Implements NetworkState, NetworkType, ServerConnectionState, ServerConnectionFailureReason for domain models, mappers, source identity, filters, and app data contracts.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleCore/Tests/ServerHealthCheckerClassificationTests.swift.,Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (11/13 declarations with immediate doc comments).,low,0,0,0,0,0,13,11
Packages/EnsembleCore/Sources/Models/PinnedItem.swift,EnsembleCore,Package,Sources,"Domain models, mappers, source identity, filters, and app data contracts",158,Combine; Foundation; SwiftUI,enum PinnedItemType; struct PinnedItem; class PinManager,"Implements PinnedItemType, PinnedItem, PinManager for domain models, mappers, source identity, filters, and app data contracts.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,"Obvious related tests: Packages/EnsembleCore/Tests/PinManagerSyncTests.swift, Packages/EnsembleCore/Tests/PinMutationWorkflowTests.swift.",Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (13/21 declarations with immediate doc comments).,low,0,0,0,0,0,21,13
Packages/EnsembleCore/Sources/Models/PlexAccountConfig.swift,EnsembleCore,Package,Sources,"Domain models, mappers, source identity, filters, and app data contracts",294,EnsembleAPI; Foundation,struct PlexAccountConfig; struct PlexServerConfig; enum CodingKeys; enum ConnectionClass; struct PlexConnectionConfig; struct PlexLibraryConfig; struct SyncableAccountCredential; struct SyncableServerCredential; struct SyncableLibraryRef,"Implements PlexAccountConfig, PlexServerConfig, CodingKeys, ConnectionClass for domain models, mappers, source identity, filters, and app data contracts.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,"Obvious related tests: Packages/EnsembleCore/Tests/AccountManagerAuthPolicyTests.swift, Packages/EnsembleCore/Tests/AccountManagerLibrarySyncTests.swift, Packages/EnsembleCore/Tests/AddPlexAccountViewModelTests.swift, Packages/EnsembleCore/Tests/HomeViewModelRefreshPolicyTests.swift (+10 more).",Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (6/64 declarations with immediate doc comments).,low,0,0,0,0,0,64,6
Packages/EnsembleCore/Sources/Models/SiriIntentPayload.swift,EnsembleCore,Package,Sources,"Domain models, mappers, source identity, filters, and app data contracts",161,Foundation,enum SiriMediaKind; struct SiriPlaybackRequestPayload; enum SiriPlaybackActivityCodec; enum SiriAffinityType; struct SiriAffinityRequestPayload; enum SiriAffinityActivityCodec; struct SiriAddToPlaylistRequestPayload; enum SiriAddToPlaylistActivityCodec,"Implements SiriMediaKind, SiriPlaybackRequestPayload, SiriPlaybackActivityCodec, SiriAffinityType for domain models, mappers, source identity, filters, and app data contracts.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleCore/Tests/SiriIntentPayloadTests.swift.,Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (8/24 declarations with immediate doc comments).,low,0,0,0,0,0,24,8
Packages/EnsembleCore/Sources/Models/SiriMediaIndex.swift,EnsembleCore,Package,Sources,"Domain models, mappers, source identity, filters, and app data contracts",52,Foundation,struct SiriMediaIndex; struct SiriMediaIndexItem,"Implements SiriMediaIndex, SiriMediaIndexItem for domain models, mappers, source identity, filters, and app data contracts.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (2/15 declarations with immediate doc comments).,low,0,0,0,0,0,15,2
Packages/EnsembleCore/Sources/Models/UserProfile.swift,EnsembleCore,Package,Sources,"Domain models, mappers, source identity, filters, and app data contracts",25,Foundation,struct UserProfile,"Implements UserProfile for domain models, mappers, source identity, filters, and app data contracts.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleCore/Tests/UserProfileTests.swift.,Matches architecture business-logic layer.,No print usage found. Public API documentation appears incomplete (5/6 declarations with immediate doc comments).,low,0,0,0,0,0,6,5
